CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"24,294",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d845
Level,"12,490",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d846
Level,"14,981",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d847
Level,"18,965",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d848
Level,"35,477",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d849
Level,"9,769",Manufacturing,4,Current Dollars,N150RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d84a
Level,"14,146",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d84b
Level,"16,018",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d84c
Level,"6,318",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d84d
Level,"6,219",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d84e
Level,"-19,514",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d84f
Level,"-2,769",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d850
Level,"-4,636",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d851
Level,"3,868",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d852
Level,"16,505",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d853
Level,"12,412",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d854
Level,"12,486",Durable goods industries,5,Current Dollars,N624RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d855
